row_id,order_id,customer_id,customer_name,product_id,product_name,category,sub_category,state,segment,ship_mode,sales,quantity,delivery_duration,estimated_shipping_cost,is_delayed,is_returned,return_risk_score,risk_level,recommended_action
1867,CA-2017-118857,AH-10075,Adam Hart,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,Nevada,Corporate,First Class,196.45,5,3,35,0,0,0.5602379687332084,Medium,Monitor order
3464,CA-2016-165470,HJ-14875,Heather Jas,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper,Florida,Home Office,Standard Class,5.08,1,5,6,0,0,0.007738725347721312,Low,Standard processing
1196,US-2015-130519,NG-18355,Nat Gilpin,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,Florida,Corporate,Same Day,24.672,2,0,12,0,0,0.6605175539077123,High,Review before fulfilment
2660,CA-2015-135538,HR-14830,Harold Ryan,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,Arizona,Corporate,Standard Class,883.84,4,4,28,0,0,0.013252936660199699,Low,Standard processing
4821,CA-2015-140025,PF-19120,Peter Fuller,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,Texas,Consumer,Standard Class,463.248,8,4,80,0,0,0.004366078698570655,Low,Standard processing
5918,US-2015-126977,PF-19120,Peter Fuller,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,New York,Consumer,Standard Class,4228.704,6,6,12,1,0,0.009063283156420677,Low,Standard processing
9889,CA-2015-127544,RD-19585,Rob Dowd,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,New York,Consumer,Standard Class,79.99,1,4,2,0,0,0.0075833777511855075,Low,Standard processing
4595,CA-2016-129868,MC-18130,Mike Caudle,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,California,Corporate,Standard Class,902.712,3,5,21,0,0,0.013401332170565963,Low,Standard processing
4226,US-2014-102631,EB-13840,Ellis Ballard,FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,Illinois,Corporate,Standard Class,94.428,3,4,12,0,0,0.00654509369769863,Low,Standard processing
1944,CA-2017-144064,CP-12085,Cathy Prescott,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,Illinois,Corporate,First Class,3.24,9,3,36,0,1,0.3158078888695384,Medium,Monitor order
6503,CA-2014-129147,LC-17050,Liz Carlisle,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,Ohio,Consumer,Standard Class,50.232,7,4,49,0,0,0.01032919863321843,Low,Standard processing
8352,CA-2017-132199,BO-11350,Bill Overfelt,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,Pennsylvania,Corporate,Standard Class,32.448,2,5,6,0,0,0.010422762519170731,Low,Standard processing
3397,US-2017-148362,KF-16285,Karen Ferguson,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,Indiana,Home Office,Standard Class,169.99,1,7,2,1,0,0.006336727857785326,Low,Standard processing
3741,CA-2016-133340,LH-17155,Logan Haushalter,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,Michigan,Consumer,Standard Class,61.929,1,4,5,0,0,0.7019966439903372,High,Review before fulfilment
3276,CA-2017-116358,KM-16225,Kalyca Meade,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,Kansas,Corporate,Standard Class,27.78,6,4,18,0,0,0.009582249170122377,Low,Standard processing
1376,CA-2014-126361,VD-21670,Valerie Dominguez,OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,Utah,Consumer,Second Class,1089.75,3,5,24,0,1,0.013387818633198937,Low,Standard processing
4925,CA-2017-114055,MH-18115,Mick Hernandez,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,Alabama,Home Office,Second Class,90.48,2,4,20,0,0,0.008767750609864894,Low,Standard processing
3536,CA-2014-110849,JL-15835,John Lee,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,California,Consumer,Standard Class,11.62,2,5,14,0,0,0.008258750308775084,Low,Standard processing
9788,CA-2017-144491,CJ-12010,Caroline Jumper,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Texas,Consumer,Standard Class,1023.332,5,5,50,0,0,0.006728480557729014,Low,Standard processing
7358,CA-2016-114748,MZ-17335,Maria Zettner,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,Arizona,Home Office,Standard Class,169.568,2,5,14,0,0,0.010486025711682036,Low,Standard processing
6284,CA-2016-100944,EH-13765,Edward Hooks,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,California,Corporate,Standard Class,304.9,5,4,35,0,0,0.012232899280138303,Low,Standard processing
3904,CA-2015-167010,VT-21700,Valerie Takahito,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,Pennsylvania,Home Office,Standard Class,98.112,7,5,21,0,0,0.6794246058816523,High,Review before fulfilment
365,CA-2017-144904,KW-16435,Katrina Willman,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,New York,Consumer,Standard Class,47.12,8,6,16,1,0,0.7084537729082342,High,Review before fulfilment
6928,CA-2016-140382,RD-19900,Ruben Dartt,OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage,California,Consumer,Second Class,93.68,4,2,28,0,0,0.9379667452602372,High,Review before fulfilment
50,CA-2015-115742,DP-13000,Darren Powers,OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,Indiana,Consumer,Standard Class,38.22,6,4,12,0,0,0.008820281102319154,Low,Standard processing
5562,CA-2017-133263,JE-15610,Jim Epp,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,Georgia,Corporate,Second Class,34.54,1,2,7,0,0,0.9044316115454442,High,Review before fulfilment
5790,CA-2017-115070,MG-18205,Mitch Gastineau,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,Florida,Corporate,Second Class,4.419,3,4,18,0,0,0.00814426607057479,Low,Standard processing
7467,CA-2016-138282,AH-10690,Anna Häberlin,OFF-AP-10001366,Staple holder,Office Supplies,Appliances,California,Corporate,Standard Class,87.84,8,4,56,0,1,0.012256750870579052,Low,Standard processing
2550,US-2015-128090,JM-15865,John Murray,OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,Arizona,Consumer,Standard Class,313.024,8,6,56,1,1,0.008595838657082945,Low,Standard processing
6310,CA-2016-163328,TP-21565,Tracy Poddar,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Labels,Oregon,Corporate,Second Class,629.184,8,2,48,0,0,0.7053931576570516,High,Review before fulfilment
9043,CA-2015-168760,MM-18280,Muhammed MacIntyre,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,California,Corporate,Second Class,61.44,3,4,21,0,0,0.894916810318043,High,Review before fulfilment
2710,CA-2015-121797,CC-12145,Charles Crestani,TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,California,Consumer,Standard Class,1919.976,3,7,21,1,0,0.9362356275986309,High,Review before fulfilment
9663,CA-2016-160717,ME-17320,Maria Etezadi,TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Technology,Phones,California,Home Office,Standard Class,477.6,3,5,21,0,0,0.008606706999324103,Low,Standard processing
7595,CA-2017-119655,CV-12295,Christina VanderZanden,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Michigan,Consumer,Standard Class,146.86,7,4,35,0,0,0.00867267356199573,Low,Standard processing
2584,US-2014-155502,SD-20485,Shirley Daniels,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,Virginia,Home Office,Standard Class,12.42,3,5,27,0,0,0.00770311592960378,Low,Standard processing
785,US-2015-157014,BM-11785,Bryan Mills,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,Ohio,Consumer,Second Class,47.984,2,3,14,0,0,0.923503696313254,High,Review before fulfilment
5319,US-2017-162558,Dp-13240,Dean percer,OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,Tennessee,Home Office,First Class,20.736,4,3,16,0,0,0.011294475013832817,Low,Standard processing
9845,CA-2014-163867,RE-19450,Richard Eichhorn,FUR-FU-10001475,"Contract Clock, 14"", Brown",Furniture,Furnishings,Illinois,Consumer,First Class,61.544,7,3,28,0,0,0.008606815542472687,Low,Standard processing
3643,CA-2014-156594,MC-17845,Michael Chen,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,California,Consumer,Second Class,487.984,2,3,14,0,0,0.6275027629620338,High,Review before fulfilment
4104,CA-2017-137456,RB-19465,Rick Bensley,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,Nebraska,Home Office,Same Day,15.92,2,0,6,0,0,0.5092400878130858,Medium,Monitor order
5204,CA-2015-142454,RE-19450,Richard Eichhorn,OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage,California,Consumer,Standard Class,70.26,3,4,21,0,0,0.9288909237799096,High,Review before fulfilment
5771,CA-2015-103835,SC-20440,Shaun Chance,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,California,Corporate,Standard Class,14.91,3,4,21,0,0,0.00848803996799309,Low,Standard processing
4840,CA-2017-106831,FH-14350,Fred Harton,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,Ohio,Consumer,First Class,158.376,4,2,28,0,0,0.010782237944202857,Low,Standard processing
6852,US-2016-100461,JO-15145,Jack O'Briant,OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,Wisconsin,Corporate,Standard Class,106.05,7,4,35,0,0,0.9142428777989323,High,Review before fulfilment
5933,US-2017-169551,RL-19615,Rob Lucas,OFF-ST-10004835,Plastic Stacking Crates & Casters,Office Supplies,Storage,Pennsylvania,Consumer,First Class,13.392,3,2,9,0,0,0.00799446482831068,Low,Standard processing
9388,US-2017-127292,RM-19375,Raymond Messe,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,Vermont,Consumer,Standard Class,12.28,1,4,6,0,0,0.7226028806988505,High,Review before fulfilment
8308,CA-2016-128671,MT-18070,Michelle Tran,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,Oklahoma,Home Office,Standard Class,77.56,2,5,20,0,1,0.010655991794125214,Low,Standard processing
4856,CA-2014-113320,LH-17155,Logan Haushalter,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,California,Consumer,Second Class,9.24,3,3,21,0,0,0.9196613568209764,High,Review before fulfilment
6992,CA-2015-109386,RH-19600,Rob Haberlin,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,Virginia,Consumer,Second Class,226.2,5,5,45,0,0,0.0053092461182985325,Low,Standard processing
1032,CA-2014-163552,LA-16780,Laura Armstrong,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,New Jersey,Corporate,Standard Class,124.11,9,4,27,0,0,0.010922819343092024,Low,Standard processing
4974,US-2016-153815,KL-16555,Kelly Lampkin,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,Florida,Corporate,First Class,88.768,2,3,12,0,0,0.010586371407484974,Low,Standard processing
5957,CA-2016-127138,DK-13225,Dean Katz,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,California,Corporate,Second Class,676.55,5,3,35,0,0,0.9318189970510345,High,Review before fulfilment
2117,CA-2015-159786,RK-19300,Ralph Kennedy,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,New York,Consumer,Second Class,209.67,1,5,2,0,0,0.40599172736210526,Medium,Monitor order
1609,US-2016-115819,JO-15280,Jas O'Carroll,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper,California,Consumer,Second Class,22.72,4,5,28,0,0,0.46398825104342106,Medium,Monitor order
6539,CA-2015-109862,HK-14890,Heather Kirkland,TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones,Delaware,Corporate,Standard Class,158.99,1,5,5,0,0,0.014414741448671362,Low,Standard processing
7885,CA-2017-118017,LC-16870,Lena Cacioppo,OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,Colorado,Consumer,Second Class,47.32,7,3,70,0,0,0.012786646389629756,Low,Standard processing
940,CA-2015-148250,RP-19270,Rachel Payne,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,California,Corporate,Standard Class,134.48,4,4,28,0,0,0.9287058369183867,High,Review before fulfilment
7566,US-2016-166660,TB-21250,Tim Brockman,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Washington,Consumer,Second Class,48.58,1,2,5,0,0,0.757280410428432,High,Review before fulfilment
4430,CA-2017-147725,LT-17110,Liz Thompson,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,New Jersey,Consumer,Same Day,70.95,3,0,9,0,0,0.012888824275419085,Low,Standard processing
7553,CA-2014-140396,KH-16330,Katharine Harms,OFF-BI-10003669,3M Organizer Strips,Office Supplies,Binders,New York,Corporate,Standard Class,12.96,3,5,6,0,0,0.007036939238165112,Low,Standard processing
1737,CA-2017-101483,AG-10675,Anna Gayman,OFF-AR-10002833,Newell 322,Office Supplies,Art,North Carolina,Consumer,Second Class,4.368,3,3,18,0,0,0.01254648087469459,Low,Standard processing
8049,CA-2016-168543,DK-13225,Dean Katz,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,New York,Corporate,Standard Class,706.86,7,4,14,0,0,0.0091471813373221,Low,Standard processing
5885,CA-2016-136301,EH-13765,Edward Hooks,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,California,Corporate,Second Class,4912.59,3,2,21,0,0,0.01495151271033627,Low,Standard processing
6156,CA-2017-151484,CV-12805,Cynthia Voltz,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,Pennsylvania,Corporate,First Class,332.704,1,3,3,0,0,0.009560406763061843,Low,Standard processing
8693,CA-2016-136770,SP-20650,Stephanie Phelps,TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,Ohio,Corporate,Standard Class,279.96,5,4,35,0,0,0.0115701739020577,Low,Standard processing
3759,CA-2015-167745,GB-14530,George Bell,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,California,Corporate,Standard Class,11.68,2,5,14,0,0,0.6972157207095199,High,Review before fulfilment
526,CA-2015-158792,BD-11605,Brian Dahlen,OFF-FA-10002815,Staples,Office Supplies,Fasteners,Massachusetts,Consumer,Standard Class,22.2,5,7,15,1,0,0.008405197992172438,Low,Standard processing
4448,US-2014-147704,SR-20740,Steven Roelle,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,Indiana,Home Office,Standard Class,169.45,5,5,10,0,0,0.011713578370129499,Low,Standard processing
9328,US-2017-130687,PF-19225,Phillip Flathmann,TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,Technology,Phones,Washington,Consumer,First Class,455.712,2,3,10,0,0,0.01206603859640818,Low,Standard processing
3486,CA-2016-151169,MY-18295,Muhammed Yedwab,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,Delaware,Corporate,Standard Class,7.92,4,5,20,0,0,0.6341873684877531,High,Review before fulfilment
9279,CA-2017-122539,SC-20305,Sean Christensen,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,Pennsylvania,Consumer,Standard Class,8.001,7,4,21,0,0,0.012072637870817212,Low,Standard processing
6664,CA-2017-162173,OT-18730,Olvera Toch,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Virginia,Consumer,Standard Class,356.85,5,6,45,1,0,0.7397750481334765,High,Review before fulfilment
5041,CA-2015-136469,TS-21370,Todd Sumrall,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,Delaware,Corporate,First Class,221.06,7,1,35,0,0,0.7150664752981662,High,Review before fulfilment
4511,CA-2016-119935,KM-16225,Kalyca Meade,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,Missouri,Corporate,Standard Class,37.3,2,4,4,0,0,0.009125037989255113,Low,Standard processing
6541,US-2017-107888,CC-12220,Chris Cortes,OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,Washington,Consumer,First Class,73.68,6,3,30,0,1,0.009723895626988607,Low,Standard processing
5077,CA-2014-134572,SV-20365,Seth Vernon,OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage,Texas,Consumer,Second Class,44.84,5,2,50,0,0,0.005359894073629512,Low,Standard processing
1056,CA-2015-110667,NF-18595,Nicole Fjeld,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,New York,Home Office,Standard Class,82.344,3,4,6,0,0,0.5620309654842065,Medium,Monitor order
7546,CA-2014-103492,CM-12715,Craig Molinari,TEC-PH-10001128,Motorola Droid Maxx,Technology,Phones,Texas,Corporate,Standard Class,719.952,6,5,60,0,0,0.006771042733941889,Low,Standard processing
7630,CA-2014-162089,MP-17470,Mark Packer,OFF-EN-10002230,Airmail Envelopes,Office Supplies,Envelopes,Texas,Home Office,First Class,335.72,5,2,50,0,0,0.7317891589390059,High,Review before fulfilment
1481,US-2016-108455,MK-18160,Mike Kennedy,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Paper,California,Consumer,Standard Class,40.46,7,6,49,1,1,0.014552068978534345,Low,Standard processing
4948,CA-2014-102085,JD-16015,Joy Daniels,OFF-LA-10002475,Avery 519,Office Supplies,Labels,Washington,Consumer,Standard Class,29.24,4,5,20,0,0,0.012518071852688065,Low,Standard processing
1861,US-2017-121251,GM-14440,Gary McGarr,FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,New York,Consumer,First Class,257.568,2,1,4,0,0,0.008314985981094794,Low,Standard processing
6758,CA-2017-124205,TC-21145,Theresa Coyne,TEC-PH-10002115,Plantronics 81402,Technology,Phones,New Jersey,Corporate,Standard Class,395.94,6,4,18,0,0,0.008342932046386076,Low,Standard processing
6878,US-2015-123918,CG-12520,Claire Gute,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,Texas,Consumer,Same Day,131.376,6,0,60,0,0,0.8385677645820543,High,Review before fulfilment
6279,US-2016-139087,DK-13375,Dennis Kane,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,Washington,Consumer,Second Class,20.784,2,5,10,0,0,0.8163245578639956,High,Review before fulfilment
8145,CA-2016-100993,AZ-10750,Annie Zypern,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,California,Consumer,Standard Class,159.968,4,5,28,0,0,0.011783801777784427,Low,Standard processing
5886,US-2014-109456,LS-17245,Lynn Smith,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,California,Consumer,Same Day,14.352,3,1,21,0,0,0.0119969123334195,Low,Standard processing
1315,CA-2016-145919,HG-14965,Henry Goldwyn,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,California,Corporate,Standard Class,38.88,6,5,42,0,1,0.007809954454441522,Low,Standard processing
9604,CA-2016-129861,DM-13345,Denise Monton,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,New York,Corporate,Standard Class,376.866,3,6,6,1,0,0.0042407051280581014,Low,Standard processing
2441,CA-2016-146934,AF-10870,Art Ferguson,TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,New Jersey,Consumer,Standard Class,345.0,5,5,15,0,0,0.008103605462401046,Low,Standard processing
8955,CA-2014-156790,VG-21790,Vivek Gonzalez,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Florida,Consumer,Second Class,155.456,4,2,24,0,0,0.7417055222411066,High,Review before fulfilment
9970,CA-2017-153871,RB-19435,Richard Bierner,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,New Jersey,Consumer,Standard Class,22.75,7,6,21,1,0,0.7397719735421383,High,Review before fulfilment
5258,US-2017-114034,DL-13315,Delfina Latchford,OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,California,Consumer,Standard Class,38.88,6,5,42,0,0,0.8015260159355404,High,Review before fulfilment
3029,CA-2017-116855,AI-10855,Arianne Irving,FUR-CH-10003846,Hon Valutask Swivel Chairs,Furniture,Chairs,Virginia,Consumer,Standard Class,504.9,5,4,45,0,0,0.7961690551893241,High,Review before fulfilment
7091,CA-2015-119480,CC-12685,Craig Carroll,OFF-PA-10000474,Easy-staple paper,Office Supplies,Paper,Kentucky,Consumer,Standard Class,106.32,3,4,24,0,0,0.009636357471383201,Low,Standard processing
8712,CA-2014-105648,EJ-14155,Eva Jacobs,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,California,Consumer,Standard Class,626.352,3,4,21,0,0,0.01327064241775106,Low,Standard processing
1507,CA-2017-154935,AR-10540,Andy Reiter,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,New York,Consumer,Standard Class,17.88,3,5,6,0,0,0.012826496254927898,Low,Standard processing
7780,CA-2016-139381,RF-19840,Roy Französisch,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,Virginia,Consumer,Standard Class,203.92,4,4,36,0,0,0.010491204313586926,Low,Standard processing
2795,CA-2014-154599,KN-16450,Kean Nguyen,TEC-PH-10000576,AT&T 1080 Corded phone,Technology,Phones,California,Corporate,Standard Class,438.368,4,5,28,0,0,0.8034231679418233,High,Review before fulfilment
2692,US-2016-144211,CS-12130,Chad Sievert,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,Colorado,Consumer,Standard Class,15.48,3,5,30,0,0,0.009236494793486049,Low,Standard processing
8934,CA-2016-102134,SP-20545,Sibella Parks,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,Wisconsin,Corporate,Standard Class,16.74,2,5,10,0,0,0.0073885609855352165,Low,Standard processing
8311,CA-2014-168312,GW-14605,Giulietta Weimer,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,Texas,Consumer,Standard Class,376.509,3,6,30,1,0,0.4941546399544978,Medium,Monitor order
7120,CA-2017-118122,GG-14650,Greg Guthrie,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,Washington,Corporate,Standard Class,13.904,2,7,10,1,1,0.6093873858191385,High,Review before fulfilment
9475,CA-2015-100818,JM-15265,Janet Molinari,OFF-LA-10000443,Avery 501,Office Supplies,Labels,Illinois,Corporate,Second Class,5.904,2,5,8,0,0,0.4469148186206184,Medium,Monitor order
5778,CA-2016-112060,KT-16465,Kean Takahito,OFF-PA-10000994,Xerox 1915,Office Supplies,Paper,California,Consumer,Standard Class,104.85,1,5,7,0,0,0.010773944264446389,Low,Standard processing
6234,US-2017-142188,JF-15415,Jennifer Ferguson,OFF-PA-10004101,Xerox 1894,Office Supplies,Paper,Washington,Consumer,Same Day,71.28,11,0,55,0,0,0.9153451260928656,High,Review before fulfilment
3654,CA-2017-109960,DB-13210,Dean Braden,OFF-PA-10000349,Easy-staple paper,Office Supplies,Paper,Michigan,Consumer,Second Class,14.94,3,2,15,0,0,0.012951584172718768,Low,Standard processing
8237,CA-2017-102204,CJ-12010,Caroline Jumper,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Florida,Consumer,Standard Class,2803.92,5,5,30,0,0,0.008663910226983018,Low,Standard processing
6186,CA-2015-138331,JK-15625,Jim Karlsson,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,Pennsylvania,Consumer,Standard Class,106.8,10,5,30,0,0,0.7647384084377776,High,Review before fulfilment
4891,CA-2016-135776,EH-13765,Edward Hooks,OFF-AR-10001246,Newell 317,Office Supplies,Art,Washington,Corporate,Standard Class,8.82,3,7,15,1,0,0.9245041885237757,High,Review before fulfilment
8704,CA-2015-133494,RP-19390,Resi Pölking,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,Pennsylvania,Consumer,Standard Class,3.552,2,4,6,0,0,0.007017806319040165,Low,Standard processing
5555,US-2014-159618,DB-12970,Darren Budd,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,Texas,Corporate,Standard Class,67.9932,1,4,10,0,0,0.007203665797843552,Low,Standard processing
9954,CA-2015-141593,DB-12970,Darren Budd,OFF-PA-10004983,Xerox 23,Office Supplies,Paper,California,Corporate,Second Class,6.48,1,2,7,0,1,0.008183069638873872,Low,Standard processing
7879,CA-2016-160241,DR-12940,Daniel Raglin,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings,Illinois,Home Office,Second Class,242.176,4,5,16,0,0,0.7673894626123784,High,Review before fulfilment
1755,CA-2017-116715,VW-21775,Victoria Wilson,OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,California,Corporate,First Class,8.56,2,3,14,0,0,0.7957253543978281,High,Review before fulfilment
5156,US-2015-124219,KW-16570,Kelly Williams,FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,Missouri,Consumer,First Class,212.94,3,1,6,0,0,0.010725696318364359,Low,Standard processing
2798,CA-2017-158743,IG-15085,Ivan Gibson,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,Arkansas,Consumer,Standard Class,13.36,4,7,28,1,0,0.011976185576801744,Low,Standard processing
