row_id,order_id,order_date,ship_date,delivery_duration,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_value,profit,cogs,returned,shipping_cost_per_unit,is_returned,estimated_shipping_cost,shipping_cost_ratio,is_delayed,customer_order_count,customer_avg_sales,order_month,profit_margin,is_loss_order
8706,US-2014-132745,2014-10-01,2014-10-05,4,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Reno,Nevada,89502,West,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.71,1,0.0,0.0,0.0,-4.71,,7,0,7,1.48619957537155,0,4,94.29050000000001,10,0.0,0
8707,CA-2014-146815,2014-09-08,2014-09-13,5,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,172.764,2,0.1,-17.2764,13.4372,-142.0504,,2,0,4,0.02315297168391563,0,10,213.312,9,0.07777777777777778,0
8708,CA-2014-146815,2014-09-08,2014-09-13,5,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,2,0.0,0.0,1.6896,-1.8304,,2,0,4,1.1363636363636365,0,10,213.312,9,0.48,0
8709,CA-2014-119144,2014-11-16,2014-11-18,2,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.968,4,0.2,-15.9936,-17.9928,-81.9672,,7,0,28,0.35014005602240894,0,8,519.2959117647059,11,-0.22499999999999998,1
8710,CA-2014-119144,2014-11-16,2014-11-18,2,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.9745,3,0.15,-45.896175,25.1979,-234.880425,,7,0,21,0.06863317041125977,0,8,519.2959117647059,11,0.0823529411764706,0
8711,CA-2014-119144,2014-11-16,2014-11-18,2,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,0.0,10.3473,-334.5627,,7,0,21,0.06088544837783769,0,8,519.2959117647059,11,0.03,0
8712,CA-2014-105648,2014-03-03,2014-03-07,4,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,3,0.2,-125.2704,-23.4882,-524.5698,,7,0,21,0.03352747336960687,0,5,332.086375,3,-0.0375,1
8713,US-2015-145422,2015-12-03,2015-12-07,4,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,-53.92485,-29.6058,-335.17995,,7,0,21,0.058414627022606455,0,7,326.8679166666667,12,-0.08235294117647057,1
8714,CA-2017-136623,2017-07-11,2017-07-16,5,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71.952,6,0.2,-14.3904,5.3964,-52.1652,,7,0,42,0.5837224816544363,0,5,293.4485714285714,7,0.075,0
8715,CA-2017-136623,2017-07-11,2017-07-16,5,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,-5.96,9.3125,-14.5275,,7,0,35,1.174496644295302,0,5,293.4485714285714,7,0.3125,0
8716,CA-2017-121678,2017-11-16,2017-11-20,4,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.824,1,0.7,-1.2768,-1.3984,-1.9456,,7,0,7,3.837719298245614,0,11,251.5236206896552,11,-0.7666666666666667,1
8717,CA-2016-120824,2016-06-12,2016-06-16,4,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,4,0.8,-51.5072,-160.96,-173.8368,,10,0,40,0.621272365805169,0,7,178.3105,6,-2.5,1
8718,CA-2016-120824,2016-06-12,2016-06-16,4,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.984,2,0.6,-4.1904,-4.5396,-7.3332,,10,0,20,2.86368843069874,0,7,178.3105,6,-0.65,1
8719,CA-2016-120824,2016-06-12,2016-06-16,4,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,11.264,8,0.2,-2.2528,3.9424,-5.0688,,10,0,80,7.1022727272727275,0,7,178.3105,6,0.35000000000000003,0
8720,CA-2016-120824,2016-06-12,2016-06-16,4,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,3,0.2,-3.1104,5.6376,-6.804,,10,0,30,1.9290123456790125,0,7,178.3105,6,0.3625,0
8721,CA-2016-120824,2016-06-12,2016-06-16,4,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,2,0.3,-113.8116,-119.2312,-384.7916,,10,0,20,0.0527187035416425,0,7,178.3105,6,-0.3142857142857143,1
8722,CA-2016-120824,2016-06-12,2016-06-16,4,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67.536,9,0.2,-13.5072,6.7536,-47.2752,,10,0,90,1.3326226012793176,0,7,178.3105,6,0.09999999999999999,0
8723,CA-2016-120824,2016-06-12,2016-06-16,4,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,2,0.8,-1.2192,-2.667,-2.9718,,10,0,20,13.123359580052494,0,7,178.3105,6,-1.7499999999999998,1
8724,US-2016-135209,2016-12-29,2016-12-31,2,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,37.408,7,0.2,-7.4816,13.0928,-16.8336,,6,0,42,1.122754491017964,0,6,184.15576923076924,12,0.35,0
8725,US-2016-135209,2016-12-29,2016-12-31,2,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,25.344,6,0.2,-5.0688,8.8704,-11.4048,,6,0,36,1.4204545454545454,0,6,184.15576923076924,12,0.35,0
8726,CA-2017-148145,2017-03-18,2017-03-23,5,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.2,4,0.0,0.0,21.252,-24.948,,5,0,20,0.4329004329004329,0,6,280.95,3,0.45999999999999996,0
8727,CA-2015-103870,2015-12-27,2015-12-31,4,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,4.728,3,0.2,-0.9456,0.7092,-3.0732,,4,0,12,2.5380710659898478,0,10,178.45583333333332,12,0.15000000000000002,0
8728,CA-2015-103870,2015-12-27,2015-12-31,4,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",53.352,3,0.2,-10.6704,16.0056,-26.676,,4,0,12,0.2249212775528565,0,10,178.45583333333332,12,0.30000000000000004,0
8729,CA-2015-103870,2015-12-27,2015-12-31,4,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.104,2,0.2,-26.2208,8.194,-96.6892,,4,0,8,0.06102025872589699,0,10,178.45583333333332,12,0.0625,0
8730,CA-2015-103870,2015-12-27,2015-12-31,4,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,22.512,3,0.2,-4.5024,2.2512,-15.7584,,4,0,12,0.5330490405117271,0,10,178.45583333333332,12,0.09999999999999999,0
8731,CA-2015-103870,2015-12-27,2015-12-31,4,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,72.744,7,0.2,-14.5488,-12.7302,-70.9254,,4,0,28,0.3849114703618168,0,10,178.45583333333332,12,-0.175,1
8732,CA-2015-111017,2015-07-31,2015-08-06,6,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52.59,3,0.0,0.0,15.777,-36.813,,2,0,6,0.11409013120365087,1,10,184.02914285714286,7,0.3,0
8733,CA-2017-116988,2017-06-27,2017-06-29,2,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0.0,0.0,9.3312,-10.1088,,5,0,15,0.7716049382716049,0,10,265.76276923076927,6,0.48000000000000004,0
8734,CA-2017-116988,2017-06-27,2017-06-29,2,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0.0,0.0,40.416,-85.884,,5,0,15,0.11876484560570072,0,10,265.76276923076927,6,0.32,0
8735,CA-2017-116988,2017-06-27,2017-06-29,2,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,0.0,244.6155,-1042.8345,,5,0,25,0.019418229834168316,0,10,265.76276923076927,6,0.19,0
8736,US-2014-169390,2014-02-07,2014-02-10,3,Second Class,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,4,0.0,0.0,9.744,-55.216,,2,0,8,0.12315270935960593,0,12,98.36485714285713,2,0.15000000000000002,0
8737,CA-2016-168774,2016-09-04,2016-09-09,5,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,0.0,160.623,-374.787,,10,0,30,0.05603182607721186,0,8,144.71439999999998,9,0.3,0
8738,CA-2017-161592,2017-04-06,2017-04-10,4,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.1,5,0.7,-5.67,-5.94,-8.37,,4,0,20,2.469135802469136,0,5,105.55725000000001,4,-0.7333333333333334,1
8739,US-2017-131961,2017-12-08,2017-12-11,3,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,4,0.2,-2.6496,3.6432,-6.9552,,3,0,12,0.9057971014492754,0,7,421.38306666666665,12,0.275,0
8740,US-2017-131961,2017-12-08,2017-12-11,3,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988,2,0.4,-33.5952,-20.997,-71.3898,,3,0,6,0.0714387769681383,0,7,421.38306666666665,12,-0.25,1
8741,CA-2016-102498,2016-07-24,2016-07-25,1,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,0.0,0.0,21.228,-51.972,,6,0,30,0.4098360655737705,0,11,353.68844444444443,7,0.29000000000000004,0
8742,CA-2015-113222,2015-11-09,2015-11-09,0,Same Day,AG-10765,Anthony Garverick,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74,3,0.0,0.0,5.1552,-5.5848,,2,0,6,0.5586592178770949,0,4,34.1168,11,0.48,0
8743,US-2015-144771,2015-10-02,2015-10-04,2,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,1,0.2,-2.2064,3.0338,-5.7918,,6,0,6,0.5438723712835388,0,13,98.58921875,10,0.27499999999999997,0
8744,US-2015-144771,2015-10-02,2015-10-04,2,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3,0.2,-10.608,-4.641,-47.073,,6,0,18,0.3393665158371041,0,13,98.58921875,10,-0.08750000000000001,1
8745,CA-2015-162376,2015-11-22,2015-11-25,3,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,17.12,4,0.0,0.0,4.9648,-12.1552,,3,0,12,0.7009345794392523,0,3,35.90857142857143,11,0.29,0
8746,CA-2015-162376,2015-11-22,2015-11-25,3,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,59.94,3,0.0,0.0,28.1718,-31.7682,,3,0,9,0.15015015015015015,0,3,35.90857142857143,11,0.47000000000000003,0
8747,CA-2017-128076,2017-02-02,2017-02-07,5,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2,0.0,0.0,12.6348,-197.9452,,7,0,14,0.06648304682306011,0,5,223.56066666666666,2,0.06,0
8748,CA-2017-128076,2017-02-02,2017-02-07,5,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,2,0.2,-6.192,10.062,-14.706,,7,0,14,0.45219638242894056,0,5,223.56066666666666,2,0.32499999999999996,0
8749,CA-2017-128076,2017-02-02,2017-02-07,5,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984,2,0.2,-47.9968,38.9974,-152.9898,,7,0,14,0.058337222481498766,0,5,223.56066666666666,2,0.16249999999999998,0
8750,US-2015-163825,2015-06-16,2015-06-19,3,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376,3,0.2,-610.0752,1143.891,-1296.4098,,2,0,6,0.0019669706291945647,0,12,333.17939130434786,6,0.375,0
8751,US-2015-163825,2015-06-16,2015-06-19,3,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98,2,0.0,0.0,33.495,-100.485,,2,0,4,0.029855202268995375,0,12,333.17939130434786,6,0.25,0
8752,CA-2016-105662,2016-05-05,2016-05-09,4,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,4,0.2,-18.6496,31.4712,-43.1272,,6,0,24,0.2573781743308167,0,12,205.02026086956522,5,0.33749999999999997,0
8753,CA-2016-105662,2016-05-05,2016-05-09,4,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,-35.496,19.9665,-122.0175,,6,0,18,0.10141987829614606,0,12,205.02026086956522,5,0.1125,0
8754,CA-2017-152198,2017-09-09,2017-09-10,1,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.712,6,0.2,-3.5424,5.9778,-8.1918,,7,0,42,2.3712737127371275,0,6,35.03909090909091,9,0.3375,0
8755,CA-2017-152198,2017-09-09,2017-09-10,1,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.86,3,0.7,-3.402,-3.564,-5.022,,7,0,21,4.320987654320987,0,6,35.03909090909091,9,-0.7333333333333333,1
8756,CA-2017-152198,2017-09-09,2017-09-10,1,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258,2,0.7,-4.3806,-5.215,-7.0924,,7,0,14,2.237136465324385,0,6,35.03909090909091,9,-0.8333333333333333,1
8757,CA-2016-114307,2016-07-22,2016-07-26,4,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0.0,0.0,10.5504,-27.1296,Yes,7,1,14,0.3715498938428875,0,5,117.129875,7,0.27999999999999997,0
8758,CA-2016-114307,2016-07-22,2016-07-26,4,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,51.84,8,0.0,0.0,24.8832,-26.9568,Yes,7,1,56,1.0802469135802468,0,5,117.129875,7,0.4799999999999999,0
8759,CA-2016-114307,2016-07-22,2016-07-26,4,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.0,0.0,9.3228,-18.0972,Yes,7,1,21,0.7658643326039387,0,5,117.129875,7,0.34,0
8760,CA-2016-114307,2016-07-22,2016-07-26,4,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0.0,0.0,2.592,-2.808,Yes,7,1,21,3.888888888888889,0,5,117.129875,7,0.48,0
8761,CA-2016-159891,2016-01-31,2016-02-06,6,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,1,0.0,0.0,635.495,-635.495,,7,0,7,0.005507517761744782,1,11,218.81377777777777,1,0.5,0
8762,CA-2016-159891,2016-01-31,2016-02-06,6,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36,8,0.0,0.0,58.9192,-66.4408,,7,0,56,0.4467134652201659,1,11,218.81377777777777,1,0.47,0
8763,CA-2016-112578,2016-12-29,2017-01-02,4,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1,0.0,0.0,4.0687,-9.9613,,7,0,7,0.4989308624376337,0,10,178.56253333333333,12,0.29,0
8764,CA-2016-112578,2016-12-29,2017-01-02,4,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,2,0.0,0.0,7.2696,-20.6904,,7,0,14,0.5007153075822603,0,10,178.56253333333333,12,0.25999999999999995,0
8765,CA-2015-107083,2015-11-21,2015-11-27,6,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,-1.0688,0.7348,-3.5404,,10,0,20,3.74251497005988,1,9,338.2864,11,0.13749999999999998,0
8766,CA-2015-107083,2015-11-21,2015-11-27,6,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.696,2,0.8,-1.3568,-2.544,-2.8832,,10,0,20,11.79245283018868,1,9,338.2864,11,-1.5,1
8767,CA-2015-107083,2015-11-21,2015-11-27,6,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588,3,0.8,-19.6704,-67.617,-72.5346,,10,0,30,1.2201073694485114,1,9,338.2864,11,-2.75,1
8768,CA-2015-107083,2015-11-21,2015-11-27,6,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98,5,0.8,-6.384,-13.167,-14.763,,10,0,50,6.265664160401002,1,9,338.2864,11,-1.65,1
8769,CA-2015-151722,2015-10-05,2015-10-09,4,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288.0,4,0.2,-57.6,57.6,-172.8,,7,0,28,0.09722222222222222,0,7,360.0525714285714,10,0.2,0
8770,CA-2016-151148,2016-09-12,2016-09-13,1,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027,West,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.952,3,0.2,-29.3904,9.1845,-108.3771,,10,0,30,0.20414829332026785,0,9,271.8357222222222,9,0.0625,0
8771,CA-2016-151148,2016-09-12,2016-09-13,1,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",83.136,4,0.2,-16.6272,5.196,-61.3128,,10,0,40,0.481139337952271,0,9,271.8357222222222,9,0.0625,0
8772,CA-2017-115882,2017-09-14,2017-09-17,3,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.784,4,0.2,-188.5568,94.2784,-659.9488,,6,0,24,0.02545652026339013,0,7,279.2002,9,0.1,0
8773,CA-2017-115882,2017-09-14,2017-09-17,3,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.352,3,0.2,-14.8704,23.235,-36.2466,,6,0,18,0.24209167204648158,0,7,279.2002,9,0.3125,0
8774,CA-2015-132276,2015-02-23,2015-02-28,5,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024,East,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,26.88,6,0.0,0.0,6.72,-20.16,,2,0,12,0.44642857142857145,0,4,463.8037142857143,2,0.25,0
8775,CA-2015-132276,2015-02-23,2015-02-28,5,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10.896,2,0.2,-2.1792,3.8136,-4.9032,,2,0,4,0.36710719530102787,0,4,463.8037142857143,2,0.35,0
8776,CA-2016-163636,2016-12-05,2016-12-09,4,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,60623,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.536,2,0.2,-0.7072,0.3094,-2.5194,,4,0,8,2.262443438914027,0,9,267.78526315789475,12,0.08750000000000001,0
8777,CA-2016-102813,2016-07-02,2016-07-03,1,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,-158.529,0.0,-369.901,,10,0,50,0.0946199118142422,0,13,113.8682,7,0.0,0
8778,CA-2016-102813,2016-07-02,2016-07-03,1,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,41.472,8,0.2,-8.2944,14.5152,-18.6624,,10,0,80,1.9290123456790123,0,13,113.8682,7,0.35,0
8779,CA-2017-135377,2017-12-13,2017-12-18,5,Standard Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976,3,0.2,-57.5952,7.1994,-223.1814,,2,0,6,0.020835069589132428,0,12,122.1022,12,0.024999999999999998,0
8780,CA-2015-165813,2015-03-20,2015-03-22,2,Second Class,BM-11785,Bryan Mills,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,29.304,3,0.2,-5.8608,2.5641,-20.8791,,6,0,18,0.6142506142506143,0,10,95.63157142857143,3,0.0875,0
8781,CA-2015-133585,2015-03-01,2015-03-04,3,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.328,2,0.2,-11.0656,6.2244,-38.038,,10,0,20,0.3614806246385194,0,4,306.49633846153847,3,0.1125,0
8782,CA-2015-133585,2015-03-01,2015-03-04,3,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,6,0.32,-392.959488,-36.1176,-871.156512,,10,0,60,0.04885999851465605,0,4,306.49633846153847,3,-0.029411764705882356,1
8783,CA-2016-116911,2016-09-15,2016-09-20,5,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.416,4,0.2,-4.0832,6.6352,-9.6976,,6,0,24,1.1755485893416928,0,8,519.2959117647059,9,0.325,0
