row_id,order_id,order_date,ship_date,delivery_duration,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_value,profit,cogs,returned,shipping_cost_per_unit,is_returned,estimated_shipping_cost
7246,CA-2017-145807,2017-02-09,2017-02-13,4,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,0.0,17.745,-337.155,,7,0,35
7247,US-2014-127978,2014-03-03,2014-03-08,5,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,3,0.2,-3.024,4.914,-7.182,,7,0,21
7248,US-2014-127978,2014-03-03,2014-03-08,5,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5,-151.225,-199.617,-350.842,,7,0,35
7249,US-2014-127978,2014-03-03,2014-03-08,5,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,8,0.2,-8.9344,-10.0512,-45.7888,,7,0,56
7250,CA-2015-158491,2015-06-04,2015-06-09,5,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,0.0,0.0,35.994,-83.986,,7,0,14
7251,CA-2015-158491,2015-06-04,2015-06-09,5,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,0.0,0.0,395.988,-593.982,,7,0,21
7252,CA-2016-116764,2016-08-27,2016-09-02,6,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,33021,South,OFF-LA-10002473,Office Supplies,Labels,Avery 484,9.216,4,0.2,-1.8432,3.3408,-4.032,,6,0,24
7253,CA-2016-152457,2016-09-12,2016-09-18,6,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,48066,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0.0,0.0,31.5192,-37.0008,,5,0,15
7254,CA-2016-152730,2016-05-30,2016-06-04,5,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,0.0,0.0,109.422,-255.318,,5,0,15
7255,CA-2016-152730,2016-05-30,2016-06-04,5,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,0.0,0.0,21.33,-26.07,,5,0,25
7256,CA-2016-152730,2016-05-30,2016-06-04,5,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,0.0,0.0,13.9328,-35.8272,,5,0,20
7257,CA-2016-152730,2016-05-30,2016-06-04,5,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0.0,0.0,1.4456,-4.1144,,5,0,10
7258,CA-2016-152730,2016-05-30,2016-06-04,5,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1,6,0.0,0.0,301.968,-327.132,,5,0,30
7259,CA-2016-152730,2016-05-30,2016-06-04,5,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,14.7,5,0.0,0.0,3.969,-10.731,,5,0,25
7260,CA-2016-152730,2016-05-30,2016-06-04,5,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45.36,7,0.0,0.0,21.7728,-23.5872,,5,0,35
7261,CA-2016-152730,2016-05-30,2016-06-04,5,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99,1,0.0,0.0,35.2772,-90.7128,,5,0,5
7262,CA-2017-137001,2017-06-10,2017-06-13,3,Second Class,GZ-14545,George Zrebassa,Corporate,United States,Thousand Oaks,California,91360,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,7,0.0,0.0,4.116,-10.584,,7,0,49
7263,CA-2017-156363,2017-10-22,2017-10-28,6,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,5,0.4,-13.08,-6.54,-26.16,,3,0,15
7264,CA-2017-156363,2017-10-22,2017-10-28,6,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,4,0.2,-6.336,11.088,-14.256,,3,0,12
7265,CA-2017-122056,2017-06-13,2017-06-17,4,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0.0,0.0,50.9208,-130.9392,,9,0,63
7266,US-2014-143721,2014-11-23,2014-11-26,3,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2,0.3,-46.6116,-35.5136,-144.274,,10,0,20
7267,CA-2017-122987,2017-08-16,2017-08-16,0,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,38401,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,13.428,3,0.7,-9.3996,-11.19,-15.2184,,4,0,12
7268,CA-2017-122987,2017-08-16,2017-08-16,0,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,38401,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136,4,0.2,-13.4272,-0.8392,-54.548,,4,0,16
7269,CA-2016-133368,2016-01-14,2016-01-20,6,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,2,0.2,-17.9136,32.4684,-39.186,Yes,6,1,12
7270,CA-2016-133368,2016-01-14,2016-01-20,6,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,8,0.2,-63.1552,31.5776,-221.0432,Yes,6,1,48
7271,CA-2016-123337,2016-09-16,2016-09-22,6,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,0.15,-41.0499,-12.8784,-245.4945,,7,0,14
7272,CA-2016-123337,2016-09-16,2016-09-22,6,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0.0,0.0,4.5448,-12.9352,,7,0,28
7273,US-2016-150357,2016-10-10,2016-10-14,4,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,2,0.2,-4.1216,-4.3792,-20.8656,,6,0,12
7274,US-2016-150357,2016-10-10,2016-10-14,4,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,3,0.7,-2.8665,-2.73,-3.9585,,6,0,18
7275,CA-2015-144519,2015-11-13,2015-11-17,4,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,-67.992,42.495,-229.473,,4,0,20
7276,CA-2015-144519,2015-11-13,2015-11-17,4,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7,0.0,0.0,21.7532,-42.2268,,4,0,28
7277,CA-2014-120670,2014-11-02,2014-11-06,4,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Fort Lauderdale,Florida,33311,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,10,0.2,-159.984,239.976,-399.96,,6,0,60
7278,CA-2016-157217,2016-07-19,2016-07-21,2,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,0.2,-7.1968,4.498,-24.2892,,7,0,14
7279,CA-2016-157217,2016-07-19,2016-07-21,2,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0.0,0.0,132.5898,-257.3802,,7,0,21
7280,CA-2016-108224,2016-05-14,2016-05-14,0,Same Day,TH-21235,Tiffany House,Corporate,United States,Yuma,Arizona,85364,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,7,0.2,-37.1056,48.7011,-99.7213,,7,0,49
7281,CA-2015-162782,2015-02-21,2015-02-27,6,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,2,0.0,0.0,1270.99,-1270.99,,7,0,14
7282,CA-2017-159282,2017-10-16,2017-10-21,5,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Yuma,Arizona,85364,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,5,0.7,-419.9895,-479.988,-659.9835,,7,0,35
7283,CA-2017-155936,2017-06-22,2017-06-29,7,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,3,0.8,-2.4288,-5.0094,-5.6166,,4,0,12
7284,CA-2017-169439,2017-09-09,2017-09-13,4,Standard Class,LC-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,5,0.2,-5.184,3.888,-16.848,,7,0,35
7285,CA-2017-169439,2017-09-09,2017-09-13,4,Standard Class,LC-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2,0.2,-13.2224,-9.0904,-61.98,,7,0,14
7286,CA-2017-151183,2017-10-14,2017-10-19,5,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4,0.0,0.0,15.2988,-31.0612,,7,0,28
7287,CA-2016-149965,2016-06-20,2016-06-25,5,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,1,0.0,0.0,0.552,-6.348,,10,0,10
7288,CA-2016-149965,2016-06-20,2016-06-25,5,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0.0,0.0,23.6529,-34.0371,,10,0,30
7289,CA-2014-158281,2014-09-02,2014-09-07,5,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Houston,Texas,77095,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,3,0.4,-223.884,-121.2705,-457.0965,,10,0,30
7290,CA-2016-153661,2016-01-30,2016-01-31,1,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0.0,0.0,76.2525,-228.7575,,7,0,63
7291,CA-2016-153661,2016-01-30,2016-01-31,1,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2,0.2,-10.1568,17.7744,-22.8528,,7,0,14
7292,CA-2016-153661,2016-01-30,2016-01-31,1,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,26.01,9,0.0,0.0,12.2247,-13.7853,,7,0,63
7293,CA-2017-109183,2017-12-04,2017-12-09,5,Standard Class,LR-16915,Lena Radford,Consumer,United States,Nashville,Tennessee,37211,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,649.0,2,0.5,-324.5,-272.58,-597.08,,4,0,8
7294,CA-2016-113656,2016-01-23,2016-01-29,6,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7,0.0,0.0,21.5964,-38.3936,,7,0,49
7295,CA-2015-148964,2015-05-26,2015-05-31,5,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bellevue,Washington,98006,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,0.0,0.0,7.8936,-12.3464,,5,0,5
7296,CA-2014-111899,2014-05-04,2014-05-05,1,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2,0.2,-7.568,2.838,-27.434,,10,0,20
7297,CA-2014-111899,2014-05-04,2014-05-05,1,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472,6,0.2,-1.0944,1.8468,-2.5308,,10,0,60
7298,CA-2015-101126,2015-02-10,2015-02-14,4,Second Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.24,5,0.2,-15.448,7.724,-54.068,,3,0,15
7299,CA-2014-163468,2014-11-18,2014-11-21,3,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292.1,4,0.5,-146.05,-175.26,-321.31,,4,0,16
7300,CA-2014-163468,2014-11-18,2014-11-21,3,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-5.1264,-7.476,-10.8936,,4,0,8
7301,CA-2014-163468,2014-11-18,2014-11-21,3,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,424.116,6,0.3,-127.2348,-30.294,-327.1752,,4,0,24
7302,CA-2014-163468,2014-11-18,2014-11-21,3,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,3,0.8,-2.3136,-4.9164,-5.4948,,4,0,12
7303,CA-2014-163468,2014-11-18,2014-11-21,3,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,381.72,5,0.2,-76.344,-66.801,-372.177,,4,0,20
7304,US-2017-117450,2017-09-04,2017-09-08,4,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2,0.2,-19.4368,6.074,-71.6732,,6,0,12
7305,US-2017-117450,2017-09-04,2017-09-08,4,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,2,0.2,-2.0736,3.6288,-4.6656,,6,0,12
7306,CA-2014-137274,2014-03-29,2014-04-02,4,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Plano,Texas,75023,Central,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,3,0.3,-267.2523,-152.7156,-776.3043,,10,0,30
7307,CA-2016-144092,2016-11-05,2016-11-07,2,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,4,0.0,0.0,12.96,-59.04,,7,0,28
7308,CA-2016-144092,2016-11-05,2016-11-07,2,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,-22.7776,9.9652,-81.1452,,7,0,14
7309,CA-2016-144092,2016-11-05,2016-11-07,2,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0.0,0.0,77.4837,-80.6463,,7,0,21
7310,CA-2017-112172,2017-06-10,2017-06-14,4,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10024,East,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,14.13,3,0.0,0.0,0.7065,-13.4235,,2,0,6
7311,CA-2015-121699,2015-08-10,2015-08-14,4,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,64.75,5,0.0,0.0,29.1375,-35.6125,,5,0,25
7312,CA-2015-162761,2015-10-09,2015-10-13,4,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.872,2,0.7,-1.3104,-1.3104,-1.872,,6,0,12
7313,CA-2015-162761,2015-10-09,2015-10-13,4,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,11.214,2,0.7,-7.8498,-8.5974,-11.9616,,6,0,12
7314,CA-2015-162761,2015-10-09,2015-10-13,4,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,37.376,8,0.2,-7.4752,7.4752,-22.4256,,6,0,48
7315,CA-2016-121377,2016-05-28,2016-06-02,5,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,60068,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,0.2,-57.28,25.06,-204.06,,4,0,4
7316,CA-2017-115322,2017-05-11,2017-05-16,5,Second Class,ZC-21910,Zuschuss Carroll,Consumer,United States,New York City,New York,10024,East,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,0.0,0.0,12.7368,-31.1832,,2,0,6
7317,CA-2016-132066,2016-10-16,2016-10-20,4,Standard Class,NB-18655,Nona Balk,Corporate,United States,New York City,New York,10011,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,1,0.4,-56.8728,-37.9152,-123.2244,,2,0,2
7318,CA-2017-158120,2017-11-17,2017-11-21,4,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,97123,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608,3,0.2,-3.9216,6.6177,-9.0687,,6,0,18
7319,CA-2017-158120,2017-11-17,2017-11-21,4,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,97123,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-2.9106,-3.465,-4.7124,,6,0,42
7320,CA-2017-100097,2017-11-26,2017-11-29,3,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,10009,East,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,5,0.0,0.0,264.5865,-715.3635,,2,0,10
7321,CA-2017-100097,2017-11-26,2017-11-29,3,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,10009,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0.0,0.0,37.884,-97.416,,2,0,10
7322,CA-2017-167626,2017-09-03,2017-09-07,4,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3,0.2,-1.7808,3.339,-3.7842,,4,0,12
7323,CA-2017-167626,2017-09-03,2017-09-07,4,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,-20.16,21.42,-59.22,,4,0,8
7324,US-2017-126053,2017-12-05,2017-12-08,3,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,0.0,10.9096,-31.0504,,2,0,4
7325,US-2017-126053,2017-12-05,2017-12-08,3,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,3,0.0,0.0,4.536,-4.914,,2,0,6
7326,US-2017-128447,2017-11-10,2017-11-17,7,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,99301,West,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,0.0,0.0,112.224,-288.576,,5,0,25
7327,US-2017-128447,2017-11-10,2017-11-17,7,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,99301,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,1,0.2,-5.7584,10.0772,-12.9564,,5,0,5
7328,US-2014-131275,2014-03-18,2014-03-24,6,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,2,0.0,0.0,14.43,-96.57,,7,0,14
7329,US-2014-131275,2014-03-18,2014-03-24,6,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,4,0.2,-255.9936,415.9896,-607.9848,,7,0,28
7330,US-2014-131275,2014-03-18,2014-03-24,6,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,0.0,0.0,334.1142,-1522.0758,,7,0,49
7331,CA-2016-149349,2016-11-12,2016-11-13,1,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,6,0.6,-13.6512,-8.532,-17.6328,,4,0,24
7332,CA-2017-115119,2017-10-26,2017-10-30,4,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,1,0.4,-24.6168,-13.3341,-50.2593,,3,0,3
7333,CA-2017-115119,2017-10-26,2017-10-30,4,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438,7,0.7,-57.0066,-65.1504,-89.5818,,3,0,21
7334,CA-2015-125563,2015-04-11,2015-04-17,6,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36,2,0.2,-13.472,10.104,-43.784,,6,0,12
7335,CA-2015-125563,2015-04-11,2015-04-17,6,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,3,0.2,-10.9056,14.3136,-29.3088,,6,0,18
7336,CA-2015-113152,2015-12-25,2015-12-30,5,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0.0,0.0,371.316,-472.584,,2,0,4
7337,CA-2015-113152,2015-12-25,2015-12-30,5,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,2,0.2,-89.9136,56.196,-303.4584,,2,0,4
7338,CA-2017-165155,2017-09-21,2017-09-23,2,First Class,BM-11575,Brendan Murry,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0.0,0.0,3.8775,-11.6325,,7,0,7
7339,CA-2014-163412,2014-12-20,2014-12-23,3,Second Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10035,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.186,3,0.1,-19.2186,36.3018,-136.6656,,2,0,6
